"Red Pony, The ",1949,Drama
Sex & the Other Man ,1996,Comedy|Drama
"Gospel According to St. Matthew, The ",1964,Drama
"Honeymoon Killers, The ",1970,Crime|Thriller
Umberto D. ,1952,Drama
Brother's Keeper ,1992,Documentary
"Day of the Dolphin, The ",1973,Drama
I Love You to Death ,1990,Comedy|Crime
Freddy vs. Jason ,2003,Action|Horror|Thriller
Grind ,2003,Action|Comedy
Open Range ,2003,Western
Shaolin Soccer ,2001,Action|Comedy
Uptown Girls ,2003,Comedy
American Splendor ,2003,Comedy|Drama
"Backyard, The ",2002,Documentary
Carnages ,2002,Drama
Passionada ,2002,Comedy|Romance
Agent Cody Banks ,2003,Action|Adventure|Children|Fantasy
Camp Nowhere ,1994,Adventure|Children|Comedy
"Cemetery Club, The ",1993,Comedy|Drama|Romance
Changing Habits ,1997,Comedy|Drama
Hot Dog... The Movie ,1984,Comedy
House of Wax ,1953,Crime|Horror|Mystery|Thriller
"Inn of the Sixth Happiness, The ",1958,Adventure|Drama
Man's Best Friend ,1993,Horror|Sci-Fi|Thriller
Of Unknown Origin ,1983,Horror
Prince of Jutland ,1994,Drama
Rowing with the Wind ,1988,Drama|Romance
"Rachel Papers, The ",1989,Drama|Romance
"Sure Thing, The ",1985,Comedy|Romance
Thrashin' ,1986,Action|Drama
Valley Girl ,1983,Comedy|Romance
Wait Until Dark ,1967,Drama|Thriller
Where the Rivers Flow North ,1993,Drama
Code Unknown ,2000,Drama
Showdown in Little Tokyo ,1991,Action|Crime
Tokyo Story ,1953,Drama
"Green Ray, The ",1986,Drama|Romance
THX 1138 ,1971,Action|Adventure|Drama|Sci-Fi
Valley of the Dolls ,1967,Drama
"Business of Fancydancing, The ",2002,Drama
Chunhyang ,2000,Drama|Musical|Romance
Tunes of Glory ,1960,Drama
Kind Hearts and Coronets ,1949,Comedy|Drama
Ash Wednesday ,2002,Crime|Drama
Joe Kidd ,1972,Western
"Keep, The ",1983,Horror|Thriller
Atragon ,1963,Adventure|Sci-Fi
"Mysterians, The ",1957,Sci-Fi
Attack of the Puppet People ,1958,Horror|Sci-Fi
"Beast from 20,000 Fathoms, The ",1953,Sci-Fi
Tremors ,1990,Comedy|Horror|Sci-Fi
"Red Shoes, The ",1948,Drama|Fantasy|Musical|Romance
Me & Isaac Newton ,1999,Documentary
"Pink Panther, The ",1963,Comedy|Crime
"Pink Panther Strikes Again, The ",1976,Comedy|Crime
Commando ,1985,Action|Adventure
Dracula ,1979,Horror|Romance
"Discreet Charm of the Bourgeoisie, The ",1972,Comedy|Drama|Fantasy
Waco: The Rules of Engagement ,1997,Documentary
"Road Home, The ",1999,Drama|Romance
Ikiru ,1952,Drama
Comic Book Villains ,2002,Comedy
"Angel at My Table, An ",1990,Drama
War Photographer ,2001,Documentary|War
"Ay, Carmela! ",1990,Drama|War
War and Peace ,2001,Documentary|War
Far ,2001,Drama
Incident at Oglala ,1992,Documentary
Predictions of Fire ,1996,Documentary
"Handmaid's Tale, The ",1990,Drama|Sci-Fi
Revolution OS ,2001,Documentary
Live Nude Girls Unite! ,2000,Documentary
All the Little Animals ,1998,Drama|Thriller
Earth ,1998,Drama|War
Fire ,1996,Drama
Death in Venice ,1971,Drama|Romance
Marci X ,2003,Comedy|Musical
"Medallion, The ",2003,Action|Comedy|Crime|Fantasy
My Boss's Daughter ,2003,Comedy|Romance
Autumn Spring ,2001,Comedy|Drama
"Battle of Shaker Heights, The ",2003,Comedy|Drama|Romance
Don't Tempt Me ,2001,Comedy|Fantasy|Mystery
Dust ,2001,Drama|Western
Stoked: The Rise and Fall of Gator ,2002,Documentary
Venus Boyz ,2001,Documentary
Suddenly ,2002,Comedy|Drama
Jeepers Creepers 2 ,2003,Horror|Thriller
Bollywood/Hollywood ,2002,Comedy|Drama|Musical|Romance
Civil Brand ,2002,Drama
Nola ,2002,Drama
Once Upon a Time in the Midlands ,2002,Drama
"Other Side of the Bed, The ",2002,Comedy|Drama|Musical|Romance
Zero Day ,2002,Drama
Dickie Roberts: Former Child Star ,2003,Comedy
"Order, The ",2003,Horror|Mystery|Thriller
Home Room ,2002,Drama
Party Monster ,2003,Comedy|Crime|Drama|Thriller
Taking Sides ,2001,Drama
Cabin Fever ,2002,Horror|Thriller
Matchstick Men ,2003,Comedy|Crime|Drama
Once Upon a Time in Mexico ,2003,Action|Adventure|Crime|Thriller
Dummy ,2002,Comedy|Drama|Romance
Lost in Translation ,2003,Comedy|Drama|Romance
Luster ,2002,Comedy|Drama|Romance
Millennium Actress ,2001,Animation|Drama|Romance
So Close ,2002,Action|Comedy|Romance|Thriller
Children of the Night ,1991,Horror
Daisy Miller ,1974,Drama
Enlightenment Guaranteed ,2000,Comedy|Drama
Gotcha! ,1985,Comedy
Hard to Hold ,1984,Drama|Romance
Kuffs ,1992,Action|Comedy|Crime
Once Upon a Time in China ,1991,Action|Adventure|Drama
Once Upon a Time in China II ,1992,Action|Romance
Once Upon a Time in China III ,1993,Action
Paper Moon ,1973,Comedy|Crime|Drama
Sgt. Pepper's Lonely Hearts Club Band ,1978,Adventure|Musical
"Song for Martin, A ",2001,Drama
Targets ,1968,Crime|Thriller
"Ugly American, The ",1963,Drama
"Bostonians, The ",1984,Drama|Romance
Convoy ,1978,Action|Comedy|Drama
Day of the Dead ,1985,Horror|Sci-Fi|Thriller
"Hello, Dolly! ",1969,Comedy|Musical|Romance
I'm Going Home ,2001,Comedy|Drama
Memoirs of an Invisible Man ,1992,Comedy|Romance|Sci-Fi|Thriller
"Rose, The ",1979,Drama
See No Evil ,1971,Crime|Drama|Horror|Thriller
Super Sucker ,2002,Comedy
Indiscretion of an American Wife ,1953,Drama
At War with the Army ,1950,Comedy|Musical|Romance
Bingo ,1991,Adventure|Comedy
God told Me To ,1976,Crime|Horror|Mystery|Sci-Fi|Thriller
"I, Madman ",1989,Horror
Jungle Book ,1942,Adventure|Fantasy
Once Bitten ,1985,Comedy|Horror
"Shrimp on the Barbie, The ",1990,Comedy
Squirm ,1976,Horror|Romance
"Adventures of Huckleberry Finn, The ",1960,Adventure|Children
"Brood, The ",1979,Horror
"Prince and the Pauper, The ",1937,Adventure|Drama
Anything Else ,2003,Comedy|Drama|Romance
Cold Creek Manor ,2003,Drama|Thriller
"Fighting Temptations, The ",2003,Drama
Secondhand Lions ,2003,Children|Comedy|Drama
Underworld ,2003,Action|Fantasy|Horror
Bubba Ho-tep ,2002,Comedy|Horror
Casa de los babys ,2003,Drama
Demonlover ,2002,Crime|Drama|Mystery|Thriller
Emerald Cowboy ,2002,Documentary|Drama
Close Your Eyes ,2002,Crime|Thriller
In This World ,2002,Adventure|Drama
Tibet: Cry of the Snow Lion ,2002,Documentary
Yossi & Jagger ,2002,Drama|Romance
Duplex ,2003,Comedy|Crime
"Rundown, The ",2003,Action|Adventure|Comedy
Under the Tuscan Sun ,2003,Comedy|Drama|Romance
Camera Obscura ,2000,Crime|Drama|Thriller
Kart Racer ,2003,Drama
Luther ,2003,Drama
Mambo Italiano ,2003,Comedy
My Life Without Me ,2003,Drama|Romance
Dorm Daze ,2003,Comedy
To Be and to Have ,2002,Documentary
"Triplets of Belleville, The ",2003,Animation|Comedy|Fantasy
Videodrome ,1983,Fantasy|Horror|Sci-Fi|Thriller
Life and Debt ,2001,Documentary
Lagaan: Once Upon a Time in India ,2001,Comedy|Drama|Musical|Romance
Judgment at Nuremberg ,1961,Drama
Journey of Hope ,1990,Drama
"Same Time, Next Year ",1978,Comedy|Drama|Romance
"Brief History of Time, A ",1991,Documentary
Jacob the Liar ,1975,Drama
Leningrad Cowboys Go America ,1989,Comedy|Musical
"Rules of the Game, The ",1939,Comedy|Drama
"Song Remains the Same, The ",1976,Documentary|Musical
Seven Brides for Seven Brothers ,1954,Comedy|Musical|Romance|Western
Kiss of the Spider Woman ,1985,Drama
All the President's Men ,1976,Drama|Thriller
Angie ,1994,Comedy|Drama|Romance
"Apartment, The ",1996,Drama|Mystery|Romance
Avalon ,2001,Drama|Fantasy|Sci-Fi
Babette's Feast ,1987,Drama
"Barber of Siberia, The ",1998,Drama|Romance
Beethoven ,1992,Children|Comedy|Drama
Beethoven's 2nd ,1993,Children|Comedy
Black Moon Rising ,1986,Action|Crime|Sci-Fi|Thriller
Boyz N the Hood ,1991,Crime|Drama
Bugsy ,1991,Crime|Drama
Bugsy Malone ,1976,Children|Comedy|Crime|Musical
By the Sword ,1991,Drama
Cobra ,1986,Action|Crime
Common Wealth ,2000,Comedy|Thriller
Consenting Adults ,1992,Thriller
Phenomena ,1985,Horror|Mystery|Thriller
Crimewave ,1985,Comedy|Crime
Crying Freeman ,1995,Action|Crime|Thriller
Time and Tide ,2000,Action|Crime|Thriller
Monty Python's The Meaning of Life ,1983,Comedy
Where Eagles Dare ,1968,Action|Adventure|War
Tightrope ,1984,Thriller
Sleeping with the Enemy ,1991,Drama|Thriller
PCU ,1994,Comedy
"Rookie, The ",1990,Action|Comedy|Thriller
"Ghost and Mr. Chicken, The ",1966,Comedy|Romance
City Heat ,1984,Action|Comedy
Into the Night ,1985,Action|Comedy|Drama|Thriller
Three O'Clock High ,1987,Comedy
"White Hunter, Black Heart ",1990,Adventure|Drama
Come and See ,1985,Drama|War
"Rage in Harlem, A ",1991,Crime
Ginger Snaps ,2000,Drama|Horror|Thriller
More American Graffiti ,1979,Comedy
"Ballad of Little Jo, The ",1993,Drama|Western
Under Suspicion ,1992,Crime|Drama|Thriller
Ruby ,1992,Crime|Drama
"Reluctant Astronaut, The ",1967,Comedy
"Shakiest Gun in the West, The ",1968,Comedy|Western
It's Pat ,1994,Comedy
"Sunday in the Country, A ",1984,Drama
"Gun in Betty Lou's Handbag, The ",1992,Comedy|Mystery
Sudden Fear ,1952,Film-Noir|Horror|Thriller
Nobody's Baby ,2001,Comedy
Regarding Henry ,1991,Drama
"Debut, The ",2000,Comedy|Drama
Wilder Napalm ,1993,Comedy|Fantasy|Romance
Alien Contamination ,1980,Action|Horror|Sci-Fi
"Amazing Transparent Man, The ",1960,Sci-Fi
Love Affair ,1939,Comedy|Drama|Romance
Once in the Life ,2000,Crime|Drama
All I Want ,2002,Comedy|Drama|Romance
"Hospital, The ",1971,Comedy|Drama
Article 99 ,1992,Comedy|Drama
Images ,1972,Drama|Fantasy|Horror
Eureka ,1986,Drama
Oleanna ,1994,Drama
Chattahoochee ,1989,Drama
Tough Guys Don't Dance ,1987,Drama
There Goes My Baby ,1994,Comedy|Drama
Kingdom of the Spiders ,1977,Horror|Sci-Fi
Scrooge ,1970,Drama|Fantasy|Musical
Leap of Faith ,1992,Comedy|Drama
"Gas, Food, Lodging ",1992,Drama|Romance
In Cold Blood ,1967,Crime|Drama
Campus Man ,1987,Comedy
"Bedford Incident, The ",1965,Drama|Thriller|War
Murderous Maids ,2000,Drama
Yankee Doodle Dandy ,1942,Drama|Musical
Ninja Scroll ,1995,Action|Adventure|Animation|Fantasy
Knife in the Water ,1962,Drama
"Devil and Daniel Webster, The ",1941,Drama|Fantasy
Mobsters ,1991,Crime|Drama
Charlotte Sometimes ,2002,Drama|Romance
Out of Time ,2003,Crime|Drama|Thriller
School of Rock ,2003,Comedy|Musical
"Concert for George, The ",2003,Documentary|Musical
"Event, The ",2003,Drama
Nine Dead Gay Guys ,2003,Comedy|Crime
"Station Agent, The ",2003,Comedy|Drama
Wonderland ,2003,Crime|Drama|Mystery|Thriller
Bus 174 ,2002,Crime|Documentary
Mystic River ,2003,Crime|Drama|Mystery
Good Boy! ,2003,Children|Comedy|Sci-Fi
"House of the Dead, The ",2003,Action|Horror
Intolerable Cruelty ,2003,Comedy|Romance
Kill Bill: Vol. 1 ,2003,Action|Crime|Thriller
Dopamine ,2003,Comedy|Drama|Romance
"Flower of Evil, The ",2003,Drama
Girls Will Be Girls ,2003,Comedy
Porn Theater ,2002,Drama
Runaway Jury ,2003,Drama|Thriller
"Texas Chainsaw Massacre, The ",2003,Horror
Pieces of April ,2003,Comedy|Drama
Returner ,2002,Action|Adventure|Sci-Fi
Sylvia ,2003,Drama|Romance
Veronica Guerin ,2003,Crime|Drama|Thriller
In the Cut ,2003,Crime|Drama|Mystery|Romance|Thriller
Beyond Borders ,2003,Drama|Romance|War
Radio ,2003,Drama
Scary Movie 3 ,2003,Comedy|Horror
Brother Bear ,2003,Adventure|Animation|Children
Elephant ,2003,Drama
Gypsy 83 ,2001,Drama
"Singing Detective, The ",2003,Comedy|Drama|Musical|Mystery
"Italian Job, The ",1969,Action|Comedy|Crime
Impulse ,1984,Mystery|Sci-Fi|Thriller
Normal ,2003,Drama
Shoah ,1985,Documentary|War
Unconditional Love ,2002,Comedy|Drama
Sweet Sixteen ,2002,Drama
Alien from L.A. ,1988,Sci-Fi
Black Sunday ,1977,Action|Drama|Thriller
Men of Respect ,1991,Crime|Drama|Thriller
Interstate 60 ,2002,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
Lipstick ,1976,Drama
Storyville ,1992,Drama|Thriller
That Was Then... This Is Now ,1985,Drama
Holy Matrimony ,1994,Comedy|Crime
"Black Scorpion, The ",1957,Sci-Fi
"Eye, The ",2002,Thriller
Kronos ,1973,Horror
"Jolson Story, The ",1946,Musical
You'll Never Get Rich ,1941,Comedy|Musical|Romance
Frankenstein and the Monster from Hell ,1974,Horror
Preaching to the Perverted ,1997,Comedy|Drama
Chicago Joe and the Showgirl ,1990,Drama
"Magic Sword, The ",1962,Drama|Fantasy
Promised Land ,1987,Drama
"Unvanquished, The ",1957,Drama
"Hired Hand, The ",1971,Western
"Cercle Rouge, Le ",1970,Crime|Thriller
Man of Marble ,1977,Drama
Sherlock Holmes and the Voice of Terror ,1942,Crime|Mystery|War
Sherlock Holmes Faces Death ,1943,Crime|Mystery
Sherlock Holmes in Washington ,1943,Crime|Mystery
"Solid Gold Cadillac, The ",1956,Comedy
"Human Stain, The ",2003,Drama|Romance|Thriller
"Die, Mommie, Die ",2003,Comedy
Dirt ,2001,Comedy|Crime
Girlhood ,2003,Documentary
Mail Order Bride ,2003,Comedy
Shattered Glass ,2003,Crime|Drama
Suspended Animation ,2001,Thriller
"Matrix Revolutions, The ",2003,Action|Adventure|Sci-Fi|Thriller|IMAX
"Revolution Will Not Be Televised, The ",2003,Documentary
Elf ,2003,Children|Comedy|Fantasy
Anything But Love ,2002,Musical|Romance
Billabong Odyssey ,2003,Documentary
Gloomy Sunday ,1999,Drama|Romance
In My Skin ,2002,Drama
Just an American Boy ,2003,Documentary
Love Actually ,2003,Comedy|Drama|Romance
Love Forbidden ,2002,Drama
Father of the Bride ,1991,Comedy
My Architect: A Son's Journey ,2003,Documentary
Looney Tunes: Back in Action ,2003,Action|Animation|Children|Fantasy
Master and Commander: The Far Side of the World ,2003,Adventure|Drama|War
Tupac: Resurrection ,2003,Documentary
"Big Empty, The ",2003,Comedy|Mystery|Sci-Fi
"Missing, The ",2003,Adventure|Thriller|Western
"Cat in the Hat, The ",2003,Children|Comedy
Gothika ,2003,Horror|Thriller
21 Grams ,2003,Crime|Drama|Mystery|Romance|Thriller
"Barbarian Invasions, The ",2003,Comedy|Crime|Drama|Mystery|Romance
Blindness ,2003,Drama|Thriller
Blue Gate Crossing ,2002,Drama|Romance
Bad Santa ,2003,Comedy|Crime
"Haunted Mansion, The ",2003,Children|Comedy|Fantasy|Horror
Timeline ,2003,Action|Adventure|Sci-Fi
Marquis ,1989,Drama
Damage ,1992,Drama
OT: Our Town ,2002,Documentary
Devil's Playground ,2002,Documentary
Dance with a Stranger ,1985,Crime|Drama|Thriller
Journeys with George ,2002,Documentary
Darkman ,1990,Action|Crime|Fantasy|Sci-Fi|Thriller
Dead of Night ,1945,Horror|Mystery
Death Machine ,1995,Action|Sci-Fi
"Dernier Combat, Le ",1983,Drama|Sci-Fi
Desk Set ,1957,Comedy|Romance
Europa ,1991,Drama|Thriller
"Watermelon Woman, The ",1996,Documentary|Drama
Final Analysis ,1992,Drama|Romance|Thriller
"Freshman, The ",1990,Comedy|Crime
Funny Games ,1997,Drama|Horror|Thriller
Tales from the Crypt ,1972,Horror
New Jack City ,1991,Action|Crime|Drama
Slacker ,1991,Comedy|Drama
WarGames ,1983,Drama|Sci-Fi|Thriller
Mr. Hobbs Takes a Vacation ,1962,Comedy
Ordet ,1955,Drama
Forbidden Games ,1952,Drama|War
Jane Eyre ,1944,Drama|Romance
"Tale of Two Cities, A ",1935,Drama
"Passion of Joan of Arc, The ",1928,Drama
Ben-Hur: A Tale of the Christ ,1925,Adventure|Drama
"Cabinet of Dr. Caligari, The ",1920,Crime|Fantasy|Horror
Broken Blossoms or The Yellow Man and the Girl ,1919,Drama|Romance
Gorky Park ,1983,Crime|Drama|Thriller
"Great Train Robbery, The ",1979,Action|Adventure|Comedy|Crime|Drama
"Greystoke: The Legend of Tarzan, Lord of the Apes ",1984,Adventure|Drama|Romance
Guarding Tess ,1994,Comedy|Drama
Hannah and Her Sisters ,1986,Comedy|Drama|Romance
"Hard Way, The ",1991,Action|Comedy
Hercules in New York ,1970,Action|Comedy|Fantasy
Highlander II: The Quickening ,1991,Action|Sci-Fi
Hoffa ,1992,Crime|Drama
House of Cards ,1993,Drama
Housesitter ,1992,Comedy|Romance
Hudson Hawk ,1991,Action|Adventure|Comedy
Invasion of the Body Snatchers ,1978,Horror|Mystery|Sci-Fi|Thriller
Mindwalk ,1990,Drama
Kafka ,1991,Comedy|Drama|Mystery|Sci-Fi|Thriller
Kindergarten Cop ,1990,Action|Comedy|Crime|Thriller
King Ralph ,1991,Comedy
Knight Moves ,1992,Mystery|Thriller
"Last Boy Scout, The ",1991,Action|Comedy|Crime|Drama|Thriller
Last Tango in Paris ,1972,Drama|Romance
Lorenzo's Oil ,1992,Drama
"Lover, The ",1992,Drama|Romance
"Bullfighter, The ",1986,Comedy|Crime|Drama
Mr. Destiny ,1990,Comedy|Fantasy
"Night of the Hunter, The ",1955,Drama|Film-Noir|Thriller
Nowhere to Run ,1993,Action|Romance
Only the Lonely ,1991,Comedy|Romance
Over the Top ,1987,Action|Drama
Passenger 57 ,1992,Action|Thriller
Presumed Innocent ,1990,Crime|Drama|Thriller
Project X ,1987,Comedy|Drama
Proof ,1991,Comedy|Drama|Romance
Pure Luck ,1991,Comedy|Crime
Battle Royale ,2000,Action|Drama|Horror|Thriller
"Wedding Banquet, The ",1993,Comedy|Drama|Romance
"Salo, or The 120 Days of Sodom ",1976,Drama
"Midnight Clear, A ",1992,Drama|War
Summer School ,1987,Comedy
Silverado ,1985,Action|Western
Quick Change ,1990,Comedy|Crime
Rabid ,1977,Horror|Thriller
Radio Flyer ,1992,Drama
"Real McCoy, The ",1993,Action|Crime|Drama|Thriller
Revenge ,1990,Drama|Romance|Thriller
"Secret of My Succe$s, The ",1987,Comedy|Romance
Show Me Love ,1998,Drama|Romance
Streets of Fire ,1984,Action|Romance
Teen Wolf ,1985,Comedy|Fantasy
High Heels ,1991,Comedy|Drama
Things You Can Tell Just by Looking at Her ,2000,Drama|Romance
Thunderheart ,1992,Crime|Mystery|Thriller
To Live and Die in L.A. ,1985,Action|Crime|Drama|Thriller
Trapped in Paradise ,1994,Comedy|Crime
Betty Blue ,1986,Drama|Romance
Vivre sa vie: Film en douze tableaux ,1962,Drama
Wild at Heart ,1990,Crime|Drama|Mystery|Romance|Thriller
"Witches, The ",1990,Children|Fantasy
"Witches of Eastwick, The ",1987,Comedy|Fantasy|Horror|Thriller
Year of the Dragon ,1985,Action|Crime|Drama
Nothing to Lose ,1997,Action|Adventure|Comedy|Crime
Flying Down to Rio ,1933,Comedy|Musical|Romance
Follow the Fleet ,1936,Comedy|Musical|Romance
"What's New, Pussycat ",1965,Comedy
Mary of Scotland ,1936,Drama
Roberta ,1935,Comedy|Musical|Romance
Little Women ,1949,Drama
Swing Time ,1936,Comedy|Musical|Romance
"Public Enemy, The ",1931,Action|Crime|Drama
"Midsummer Night's Dream, A ",1935,Comedy|Fantasy|Romance
Life with Father ,1947,Comedy
National Velvet ,1944,Children|Drama
Jesus Christ Superstar ,1973,Drama|Musical
Dark Victory ,1939,Drama|Romance
Birdman of Alcatraz ,1962,Drama
Aguirre: The Wrath of God ,1972,Adventure|Drama
Beauty and the Beast ,1946,Drama|Fantasy
"Birth of a Nation, The ",1915,Drama|War
"Blue Kite, The ",1993,Drama
Juliet of the Spirits ,1965,Comedy|Drama|Fantasy|Romance
Last Year at Marienbad ,1961,Drama|Mystery|Romance
Macbeth ,1971,Drama
Red River ,1948,Action|Adventure|Western
"Woman Under the Influence, A ",1974,Drama
Stagecoach ,1939,Action|Drama|Romance|Western
"Shot in the Dark, A ",1964,Comedy|Crime|Mystery
"Navigator, The ",1924,Comedy
"Court Jester, The ",1956,Adventure|Comedy|Musical
Bullitt ,1968,Action|Crime|Drama|Thriller
Way Down East ,1920,Drama|Romance
Jezebel ,1938,Drama
"Hunchback of Notre Dame, The ",1939,Drama
42nd Street ,1933,Drama|Musical|Romance
I'm No Angel ,1933,Comedy
That Touch of Mink ,1962,Comedy|Romance
Sweet Dreams ,1985,Drama
"Play It Again, Sam ",1972,Comedy|Romance
Send Me No Flowers ,1964,Comedy|Romance
Pygmalion ,1938,Comedy|Drama
"Passage to India, A ",1984,Adventure|Drama
Black Orpheus ,1959,Drama|Romance
Amarcord ,1973,Comedy|Drama
Hero ,2002,Action|Adventure|Drama
Horse Feathers ,1932,Comedy
Anna Karenina ,1935,Drama|Romance
"Front Page, The ",1974,Comedy
Attraction ,2000,Drama|Romance|Thriller
Looking for Mr. Goodbar ,1977,Drama
Rivers and Tides ,2001,Documentary
"Girl From Paris, A ",2001,Comedy|Drama
Seven Days to Noon ,1950,Drama|Thriller
Nausicaä of the Valley of the Wind ,1984,Adventure|Animation|Drama|Fantasy|Sci-Fi
CrissCross ,1992,Drama
Doc Hollywood ,1991,Comedy|Romance
Dragnet ,1987,Comedy|Crime|Drama
Madhouse ,1990,Comedy
1941,1979,Comedy|War
"Shot at Glory, A ",2000,Drama
Black and White in Color ,1976,Drama|War
Foul Play ,1978,Comedy|Thriller
Crime Story ,1993,Action|Crime|Drama
Beyond the Clouds ,1996,Drama|Romance
Blind Beast ,1969,Drama|Thriller
Ryan's Daughter ,1970,Drama|Romance
Accident ,1967,Crime|Drama
Cabeza de Vaca ,1991,Action|Adventure
"Collector, The ",1965,Drama|Horror|Thriller
Deep Red ,1975,Horror|Mystery|Thriller
Diabolique ,1955,Horror|Mystery|Thriller
Leprechaun ,1993,Comedy|Horror
Wings of Honneamise ,1987,Animation|Drama|Sci-Fi|War
Crazy People ,1990,Comedy
DarkWolf ,2003,Horror
Adam's Rib ,1949,Comedy|Romance
King of Hearts ,1966,Comedy|Drama|War
Naked Lunch ,1991,Drama|Fantasy|Mystery|Sci-Fi
Grass ,1999,Documentary
Spring Forward ,1999,Drama
"Killing of a Chinese Bookie, The ",1976,Comedy|Crime|Drama|Film-Noir|Musical
Run ,1991,Action|Drama|Thriller
Things to Come ,1936,Sci-Fi
Queen of Hearts ,1989,Comedy|Drama|Romance
Darling ,1965,Drama
"Summer Place, A ",1959,Drama
"Night at the Opera, A ",1935,Comedy|Musical|Romance
Metalstorm: The Destruction of Jared-Syn ,1983,Action|Adventure|Sci-Fi
"Element of Crime, The ",1984,Drama|Thriller
Shoot the Piano Player ,1960,Crime|Drama|Romance|Thriller
Stolen Kisses ,1968,Comedy|Drama|Romance
"Cooler, The ",2003,Comedy|Drama|Romance
"Bonaerense, El ",2002,Action|Drama
In America ,2002,Drama|Romance
"Legend of Leigh Bowery, The ",2002,Documentary
My Flesh and Blood ,2003,Documentary
Honey ,2003,Drama|Romance
"Last Samurai, The ",2003,Action|Adventure|Drama|War
Forget Baghdad: Jews and Arabs - The Iraqi Connection ,2002,Documentary
Prisoner of Paradise ,2002,Documentary
What Alice Found ,2003,Crime|Drama
Big Fish ,2003,Drama|Fantasy|Romance
Love Don't Cost a Thing ,2003,Drama|Romance
Something's Gotta Give ,2003,Comedy|Drama|Romance
Stuck on You ,2003,Comedy
Girl with a Pearl Earring ,2003,Drama|Romance
"Statement, The ",2003,Drama|Thriller
"Lord of the Rings: The Return of the King, The ",2003,Action|Adventure|Drama|Fantasy
Mona Lisa Smile ,2003,Drama|Romance
Calendar Girls ,2003,Comedy
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The ",2003,Documentary|War
"Hebrew Hammer, The ",2003,Comedy
House of Sand and Fog ,2003,Drama
Two Men Went to War ,2003,Comedy|War
Monster ,2003,Crime|Drama
Cheaper by the Dozen ,2003,Children|Comedy
Cold Mountain ,2003,Drama|Romance|War
Paycheck ,2003,Action|Sci-Fi|Thriller
Peter Pan ,2003,Action|Adventure|Children|Fantasy
"Company, The ",2003,Drama|Musical
"Young Black Stallion, The ",2003,Adventure|Children|Drama
Japanese Story ,2003,Drama
Secret Things ,2002,Drama
Chasing Liberty ,2004,Comedy|Romance
My Baby's Daddy ,2004,Comedy
Aileen: Life and Death of a Serial Killer ,2003,Documentary
Distant ,2002,Drama
Along Came Polly ,2004,Comedy|Romance
Teacher's Pet ,2004,Animation|Children
Torque ,2004,Action|Crime
Crimson Gold ,2003,Drama
Osama ,2003,Drama
"Great Gatsby, The ",1974,Drama
Wuthering Heights ,1992,Drama|Romance
Odds Against Tomorrow ,1959,Crime|Drama|Thriller
Ship of Fools ,1965,Drama
Lord Love a Duck ,1966,Comedy
There's a Girl in My Soup ,1970,Comedy
This Property is Condemned ,1966,Drama|Romance
Real Men ,1987,Comedy|Sci-Fi
Once Upon a Crime... ,1992,Comedy|Mystery
Beyond Therapy ,1987,Comedy
Buster ,1988,Comedy|Crime
"Car 54, Where Are You? ",1994,Comedy
Jane Eyre ,1970,Drama
Blame It on the Bellboy ,1992,Comedy
Only the Strong ,1993,Action
"Adventures of Ford Fairlane, The ",1990,Action|Comedy
Bonjour tristesse ,1958,Drama
"Enforcer, The ",1951,Crime|Drama|Film-Noir
"Men, The ",1950,Drama
Ransom ,1975,Crime|Thriller
"Pick-up Artist, The ",1987,Comedy|Romance
Melvin Goes to Dinner ,2003,Comedy|Drama
"Court-Martial of Billy Mitchell, The ",1955,Drama|War
Crime Spree ,2003,Comedy|Crime
Beyond Re-Animator ,2003,Horror
Final Cut ,1998,Drama
Hells Angels on Wheels ,1967,Drama
"Wind and the Lion, The ",1975,Adventure
Mon Oncle ,1958,Comedy
Where the Boys Are ,1960,Comedy
Dr. Jekyll and Mr. Hyde ,1941,Drama|Horror
M. Hulot’s Holiday ,1953,Comedy
My Darling Clementine ,1946,Western
People Will Talk ,1951,Comedy|Romance
I Was a Male War Bride ,1949,Comedy|Romance
Divorce American Style ,1967,Comedy
Kiss Them for Me ,1957,Comedy|Romance|War
To Have and Have Not ,1944,Adventure|Drama|Romance|Thriller|War
High Sierra ,1941,Crime|Drama|Film-Noir|Thriller
Dark Passage ,1947,Crime|Drama|Film-Noir|Romance|Thriller
"Ox-Bow Incident, The ",1943,Drama|Western
They Drive by Night ,1940,Drama
Micki + Maude ,1984,Comedy
Platinum Blonde ,1931,Comedy|Romance
Reefer Madness ,1938,Comedy|Drama
D.O.A. ,1950,Drama|Film-Noir|Mystery
"Boy with Green Hair, The ",1948,Children|Drama
Pumping Iron ,1977,Documentary
No Good Deed ,2002,Crime|Drama|Thriller
"Trouble with Angels, The ",1966,Comedy
Cool World ,1992,Animation|Comedy|Fantasy
Money for Nothing ,1993,Comedy|Crime
"Silencers, The ",1966,Action|Comedy
"Where Angels Go, Trouble Follows ",1968,Comedy
Heat and Dust ,1983,Drama
My Letter to George ,1986,Drama
"Strada, La ",1954,Drama
Ichi the Killer ,2001,Action|Comedy|Crime|Drama|Horror|Thriller
"Boy and His Dog, A ",1975,Sci-Fi
"Last Tycoon, The ",1976,Drama|Romance
Ashes and Diamonds ,1958,Drama|War
