Monty Python and the Holy Grail ,1975,Adventure|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmNmZjViNTQtNDQ5Mi00MDYzLWI5YWMtNDUyZGNmMGZhNDg4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Hustler White ,1996,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MTA5NzUyNF5BMl5BanBnXkFtZTcwMTk1MzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Snowriders ,1996,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjM0MzY3NjU2MF5BMl5BanBnXkFtZTcwMzU5MTEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
When We Were Kings ,1996,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjU3MzI3NF5BMl5BanBnXkFtZTgwMjYyODU3MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
He Walked by Night ,1948,Crime|Film-Noir|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTVlZDYyYjUtZmIzZC00ZjVlLWJkMDAtZGI1ZDNlZjQ0ODI2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
Raw Deal ,1948,Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTVkNWIwZmYtMzM5MS00ZTcwLWI0ZjEtNTVlMTNjZWViNzliXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
T-Men ,1947,Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMjE0NjcwM15BMl5BanBnXkFtZTcwMDY2ODQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Mina Tannenbaum ,1994,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTMxNTc3NV5BMl5BanBnXkFtZTcwOTE5MjcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Dear God ,1996,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNDc4OTQwNV5BMl5BanBnXkFtZTcwNTAzMjUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Bad Moon ,1996,Action|Adventure|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BODZmZGU3MjktZGUyMi00Njc5LWFkMjgtNTQyMDA5ODI4NTIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
American Dream ,1990,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MzM4MjUwMF5BMl5BanBnXkFtZTcwMjM5MTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Bob Roberts ,1992,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NzI0Mjg3MV5BMl5BanBnXkFtZTcwMTQ4MjAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Delicatessen ,1991,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg5ZDM0MTEtYTZmNC00NDJiLWI5MTktYzk4N2QxY2IxZTc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
Enchanted April ,1992,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3Nzc4Mjc3MV5BMl5BanBnXkFtZTcwNjMzMzU1MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
Paths of Glory ,1957,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI5Nzc0OTMtYzBkMS00NjkxLThmM2UtNjM2ODgxN2M5NjNkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
Hear My Song ,1991,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTMxMjAxNDEzNl5BMl5BanBnXkFtZTcwNDEwODAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Mediterraneo ,1991,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTU0MzcwMjI0M15BMl5BanBnXkFtZTcwODAxNTUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
My Left Foot ,1989,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MTU1ODY4OV5BMl5BanBnXkFtZTgwMzkyMDUxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
"Sex, Lies, and Videotape ",1989,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Passion Fish ,1992,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjcyOTM0NTAzOF5BMl5BanBnXkFtZTYwNDIyMDU5._V1_UX182_CR0,0,182,268_AL_.jpg"
Strictly Ballroom ,1992,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGFkMDgwNTUtMTA5NC00YzMzLTljY2EtMWFiNjQ4OTBjMWUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Madonna: Truth or Dare ,1991,Documentary|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTI4Mjc1MF5BMl5BanBnXkFtZTcwMDMwOTAwMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Paris Is Burning ,1990,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTc4MjQwMV5BMl5BanBnXkFtZTcwNjg5MTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
One Flew Over the Cuckoo's Nest ,1975,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Star Wars: Episode V - The Empire Strikes Back ,1980,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmViY2M2MTYtY2MzOS00YjQ1LWIzYmEtOTBiNjhlMGM0NjZjXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
Brazil ,1985,Fantasy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDM0YTM3Y2UtNzY5MC00OTc4LThhZTYtMmM0ZGZjMmU1ZjdmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR1,0,182,268_AL_.jpg"
Aliens ,1986,Action|Adventure|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGYxMTA0M2EtYjg0Yy00NzI5LTg4NjEtZDA2MTcyOWM0YTVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
12 Angry Men ,1957,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NjkyMzY4OV5BMl5BanBnXkFtZTcwODc0OTgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Lawrence of Arabia ,1962,Adventure|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR2,0,182,268_AL_.jpg"
To Kill a Mockingbird ,1962,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2YxZDUxYzMtYzQxNy00NTRjLThmZjQtY2Q4Njg2MTUyOTkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Apocalypse Now ,1979,Action|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BODViM2VjYWYtMzU5Ny00ZjczLWEzNjMtODZmNGMwZDAxNzJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
Star Wars: Episode VI - Return of the Jedi ,1983,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BODllZjg2YjUtNWEzNy00ZGY2LTgyZmQtYTkxNDYyOWM3OTUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Goodfellas ,1990,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNThjMzczMjctZmIwOC00NTQ4LWJhZWItZDdhNTk5ZTdiMWFlXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
Alien ,1979,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDNhN2IxZWItNGEwYS00ZDNhLThiM2UtODU3NWJlZjBkYjQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
Army of Darkness ,1993,Action|Adventure|Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BODcyYzM4YTAtNGM5MS00NjU4LTk2Y2ItZjI5NjkzZTk0MmQ1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Ran ,1985,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Psycho ,1960,Crime|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQwMDczMmUtYjgzYy00NGRmLWFmMWEtNWVjMjgwNWVlMjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg"
Full Metal Jacket ,1987,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2ZThkOGItZGY5YS00MDYwLTkyOTAtNDRmZWIwMGRhYTc0L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Henry V ,1989,Action|Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1ODg1Mjk5NF5BMl5BanBnXkFtZTcwNzQyNjUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Amadeus ,1984,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDkwMTk5N15BMl5BanBnXkFtZTYwODg3MDk2._V1_UX182_CR0,0,182,268_AL_.jpg"
Once Upon a Time in America ,1984,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Raging Bull ,1980,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODFkNzA3ZGEtOTM3Ny00ZmEyLThjNDgtYTk4ZTM1ZTlkZmUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL_.jpg"
Annie Hall ,1977,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDM2MjkwM15BMl5BanBnXkFtZTcwODU3OTYwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Stalker ,1979,Drama|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMDg4NjA4OV5BMl5BanBnXkFtZTcwMjM1MzIxNg@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Harold and Maude ,1971,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
Trust ,1990,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM2Mjc0Nzc4NF5BMl5BanBnXkFtZTcwNDk0MjY0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Local Hero ,1983,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODhiMmM3YzQtZjMwNy00YTdkLTkwOTItZDhjYWE1ZTVlNmExXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
Glory ,1989,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNDEwZGItZGI1Yy00YjU0LTlkY2YtMGEzODQ0ZjZjMzBhL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
Rosencrantz and Guildenstern Are Dead ,1990,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc0MTU0MDY1OV5BMl5BanBnXkFtZTcwMDI2OTY2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Manhattan ,1979,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
Miller's Crossing ,1990,Crime|Drama|Film-Noir|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Dead Poets Society ,1989,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Touch of Evil ,1958,Crime|Film-Noir|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDFkMDEwM2MtOWY4MS00YWNhLTg5ZWItYzAxZTJlN2Y1NjBmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
Chinatown ,1974,Crime|Film-Noir|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWRkNGJhMmEtMWM3Ni00MDc3LThhMTQtMWI2OTMxYmE5MTZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Bad Taste ,1987,Comedy|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjI5ZDY5OWYtOTIwMy00MzQ3LWFlM2EtYjMzODIzZGU0NGUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
Duck Soup ,1933,Comedy|Musical|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Better Off Dead... ,1985,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzRmMjE0MzMtZmQzYi00NjQ1LTk5ODgtYWEzZDViODkxNWFjXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
Stand by Me ,1986,Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODliZDYtMGMyYy00ZDQzLTgzOTMtMWY5YWEyNTBhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
M ,1931,Crime|Film-Noir|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjc1ZGYzZjMtZTkxNi00MDkxLTk5MGMtNmI2ZWE2OTkxZGU2XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY268_CR77,0,182,268_AL_.jpg"
Diva ,1981,Action|Drama|Mystery|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk0N2Y5Y2UtMjNlMS00N2IwLTk4ODgtMjkwZDViZjA0MDEyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR3,0,182,268_AL_.jpg"
Groundhog Day ,1993,Comedy|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Unforgiven ,1992,Drama|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Pump Up the Volume ,1990,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzY2OTkzNzUyNl5BMl5BanBnXkFtZTgwNTY1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Arsenic and Old Lace ,1944,Comedy|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDVlNTBjMjctNjAzNS00ZGJhLTg2NzMtNzIwYTIzYTBiMDkyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Back to the Future ,1985,Adventure|Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Fried Green Tomatoes ,1991,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzI1NTkwMl5BMl5BanBnXkFtZTgwMzkwNTcxMTE@._V1_UY268_CR5,0,182,268_AL_.jpg"
Patton ,1970,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Down by Law ,1986,Comedy|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZmNDJiZTUtYjg5Zi00M2I3LTliZjAtNzQ4NTlkYTAzYTAxXkEyXkFqcGdeQXVyNTkyMDc0MjI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Akira ,1988,Action|Adventure|Animation|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZiZTk1ODgtMTZkNS00NTYxLWIxZTUtNWExZGYwZTRjODViXkEyXkFqcGdeQXVyMTE2MzA3MDM@._V1_UX182_CR0,0,182,268_AL_.jpg"
Highlander ,1986,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzc0NDk1NV5BMl5BanBnXkFtZTgwNTcyMDEyODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Cool Hand Luke ,1967,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWFlNzZhYmYtYTI5YS00MDQyLWIyNTUtNTRjMWUwNTEzNjA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
Cyrano de Bergerac ,1990,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MTI5ODc3Nl5BMl5BanBnXkFtZTcwNjkyNDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Young Frankenstein ,1974,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNjg2MjM2ODFeQTJeQWpwZ15BbWU4MDQ1MDU5OTEx._V1_UX182_CR0,0,182,268_AL_.jpg"
Night on Earth ,1991,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NTkxOTQwMF5BMl5BanBnXkFtZTcwNzQ4MzA1MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Fantasia ,1940,Animation|Children|Fantasy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE4ZDQ2YWUtYTIzNi00NTI0LTkxMjQtODBjZjE4NjkxNGI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
High Noon ,1952,Drama|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzODM3NTU2MF5BMl5BanBnXkFtZTcwNDU3NzQ0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Heathers ,1989,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0Mjc3ODAwNV5BMl5BanBnXkFtZTgwMDM3ODI1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Somewhere in Time ,1980,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MTI4MzE3MV5BMl5BanBnXkFtZTcwOTMzNzAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Ben-Hur ,1959,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ2NzYxMDQ2OV5BMl5BanBnXkFtZTgwMDk2MzczOTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
This Is Spinal Tap ,1984,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Some Kind of Wonderful ,1987,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5ODExMjc5MV5BMl5BanBnXkFtZTgwODc3MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Indiana Jones and the Last Crusade ,1989,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjNkMzc2N2QtNjVlNS00ZTk5LTg0MTgtODY2MDAwNTMwZjBjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
Being There ,1979,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODg0NTZmNTUtNzBhOC00ZjU2LWJjYmEtYjc2ODhkZWRhYmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Gandhi ,1982,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzJiZDRmOWUtYjE2MS00Mjc1LTg1ZDYtNTQxYWJkZTg1OTM4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
Real Genius ,1985,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Pink Floyd: The Wall ,1982,Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDhlZTYxOTYtYTk3Ny00ZDljLTk3ZmItZTcxZWU5YTIyYmFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Forbidden Planet ,1956,Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmODZkNmQtYjU4Mi00MTcyLTg5YmEtNmVjMWU1M2Y5NzgyXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
Field of Dreams ,1989,Children|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzk5OWY0YjAtYWU3ZS00Y2Q4LWFlNjItMzgwMTQ2MjIyMDFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Butch Cassidy and the Sundance Kid ,1969,Action|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
"Paris, Texas ",1984,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2RjMmU3ZWItYzBlMy00ZmJkLWE5YzgtNTVkODdhOWM3NGZhXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
When Harry Met Sally... ,1989,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODEwNjM2NF5BMl5BanBnXkFtZTcwMjU2Mzg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Hype! ,1996,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMDA3MjQyOF5BMl5BanBnXkFtZTcwMDczNjcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Santa with Muscles ,1996,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTBkNmZhZGUtMzkyNi00ZThhLTg1YmQtMzUyNjA3MzA3MTAxXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
Female Perversions ,1996,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTk1NDA3NF5BMl5BanBnXkFtZTYwNTY1MTA5._V1_UX182_CR0,0,182,268_AL_.jpg"
I'm Not Rappaport ,1996,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTczMjgzNF5BMl5BanBnXkFtZTcwNTg2MzYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Amityville 3-D ,1983,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTU5Y2YwOGUtM2UwMi00NjZiLWJkMTYtZTI0YzdmYTRhZmRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Amityville: A New Generation ,1993,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzc4NTg1NTY4NF5BMl5BanBnXkFtZTcwMjAzMjEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Amityville II: The Possession ,1982,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWUzMDczZjItYjkyYS00OTgwLTg0MTktNDk0YzRmYmRlNTAzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
April Fool's Day ,1986,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NjczNzU5MV5BMl5BanBnXkFtZTcwMjk4MTE2MQ@@._V1_UY268_CR13,0,182,268_AL_.jpg"
Audrey Rose ,1977,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ0NDU3Njk2Ml5BMl5BanBnXkFtZTcwODk3MTE3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
